Link_ID,QBER,Signal_Count,Decoy_Count,Attacked_Flag,Key_Loss,Source_Node,Dest_Node
Link_Node_A_Node_B,0.0119,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0275,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0143,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0101,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0278,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0573,5029,836,1,0.2971,Node_A,Node_C
Link_Node_B_Node_D,0.0219,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0217,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0142,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.03,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0225,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0256,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0283,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.017,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.027,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0257,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0214,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0139,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0176,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0298,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0289,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0124,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0262,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.03,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0135,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.029,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.2377,2599,159,1,0.9273,Node_B,Node_D
Link_Node_C_Node_D,0.0139,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0288,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0249,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0163,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.01,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0278,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.014,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0105,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0262,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0239,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0124,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0292,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.025,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0236,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0129,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0227,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0143,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0575,5654,891,1,0.1059,Node_A,Node_B
Link_Node_A_Node_C,0.0102,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.2268,2024,146,1,0.9744,Node_B,Node_D
Link_Node_C_Node_D,0.0101,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0212,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0225,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0564,4691,794,1,0.2296,Node_B,Node_D
Link_Node_C_Node_D,0.0194,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0178,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0239,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0127,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0226,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0208,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.021,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0135,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0232,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0246,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0176,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0115,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0172,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0216,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0267,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0236,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0123,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0236,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0229,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0202,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0245,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0127,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0158,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0198,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0102,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0135,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0237,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0107,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0289,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0195,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.024,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0227,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0136,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0247,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0276,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.025,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0233,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0292,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0151,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0226,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0137,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.2578,3477,308,1,0.9293,Node_A,Node_B
Link_Node_A_Node_C,0.0216,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0281,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0195,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0205,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0127,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0278,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0273,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0127,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0224,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0298,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.013,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.2382,3001,311,1,0.9157,Node_A,Node_B
Link_Node_A_Node_C,0.2353,2817,179,1,0.8589,Node_A,Node_C
Link_Node_B_Node_D,0.0138,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0181,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0247,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0196,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0238,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.026,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0121,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0227,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0114,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0192,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0246,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0251,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0134,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0292,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0181,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.01,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0134,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0248,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0237,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.2453,2582,291,1,0.8078,Node_A,Node_C
Link_Node_B_Node_D,0.023,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.1957,2836,194,1,0.9996,Node_C,Node_D
Link_Node_A_Node_B,0.0245,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0102,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.016,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0212,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0207,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0193,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0167,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0138,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0131,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0124,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0108,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0155,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0213,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0172,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0185,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0117,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0233,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0652,5272,948,1,0.2404,Node_A,Node_C
Link_Node_B_Node_D,0.0261,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0297,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0228,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.027,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0218,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0235,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0246,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0197,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.023,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0115,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0757,5862,922,1,0.2699,Node_A,Node_B
Link_Node_A_Node_C,0.0176,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0125,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0156,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.2159,2941,297,1,0.8584,Node_A,Node_B
Link_Node_A_Node_C,0.0105,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0247,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0261,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0274,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0273,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.2377,2542,254,1,0.9694,Node_B,Node_D
Link_Node_C_Node_D,0.0135,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.02,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0253,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.027,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0211,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0194,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0233,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0102,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0258,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0285,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0196,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0129,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0404,5539,950,1,0.2289,Node_C,Node_D
Link_Node_A_Node_B,0.0151,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0278,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0591,4301,789,1,0.1896,Node_B,Node_D
Link_Node_C_Node_D,0.0239,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0224,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0249,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0274,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0179,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0289,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0212,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0223,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0192,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0178,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.015,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0105,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0294,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0288,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0613,4992,910,1,0.2712,Node_A,Node_C
Link_Node_B_Node_D,0.0145,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0242,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0134,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0162,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0152,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0246,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0113,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0191,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0228,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0294,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0268,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0202,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0172,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0421,5413,844,1,0.2285,Node_C,Node_D
Link_Node_A_Node_B,0.0172,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0108,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0234,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0275,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0145,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.024,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0202,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0285,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0189,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0148,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0207,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0287,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0227,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0202,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.012,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0119,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0227,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0221,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0156,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0157,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0172,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0108,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0171,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0195,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0162,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0207,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0178,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0262,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.041,5909,965,1,0.2785,Node_A,Node_B
Link_Node_A_Node_C,0.0139,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0201,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.024,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0208,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.024,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0228,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0281,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0258,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0105,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0282,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0197,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0191,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.025,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0233,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0259,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0189,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0235,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0213,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0253,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0614,5819,1015,1,0.1978,Node_A,Node_B
Link_Node_A_Node_C,0.0269,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.1886,2492,155,1,0.8903,Node_B,Node_D
Link_Node_C_Node_D,0.021,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0273,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.029,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0187,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0133,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0185,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0287,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0262,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.029,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0143,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.021,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0152,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0243,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0115,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0226,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0187,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0126,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0101,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0116,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0143,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0251,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0272,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0219,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0192,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0189,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0152,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0265,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0152,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0108,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0436,5477,1062,1,0.2668,Node_A,Node_B
Link_Node_A_Node_C,0.0105,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0221,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.029,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0142,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0244,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0292,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0281,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0252,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0283,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0109,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0131,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.2443,3660,260,1,0.8903,Node_A,Node_B
Link_Node_A_Node_C,0.0283,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0147,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0199,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.014,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0264,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0209,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.015,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0294,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0626,4914,831,1,0.1862,Node_A,Node_C
Link_Node_B_Node_D,0.017,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0185,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0283,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0173,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0186,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0279,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0286,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0278,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0125,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0226,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0222,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0294,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0289,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0151,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0168,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0101,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.026,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0224,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0149,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0299,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.013,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0267,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.012,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0274,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0274,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0209,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0173,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.2477,2551,127,1,0.958,Node_A,Node_C
Link_Node_B_Node_D,0.0157,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0245,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0211,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0218,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0203,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0164,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0241,6309,1261,0,0.0,Node_A,Node_B
