Link_ID,QBER,Signal_Count,Decoy_Count,Attacked_Flag,Key_Loss,Source_Node,Dest_Node,Secure_Key_Rate,Key_Rate_Cost
Link_Node_C_Node_D,0.0227,6025,1205,0,0.0,Node_C,Node_D,0.239421,0.011636
Link_Node_A_Node_B,0.0255,6309,1261,0,0.0,Node_A,Node_B,0.238455,0.024409
Link_Node_A_Node_C,0.0278,5754,1150,0,0.0,Node_A,Node_C,0.208573,0.031164
Link_Node_B_Node_D,0.0273,5011,1002,0,0.0,Node_B,Node_D,0.183325,0.025473
Link_Node_C_Node_D,0.2227,3072,206,1,0.8501,Node_C,Node_D,0.0,0.113827
Link_Node_A_Node_B,0.0216,6309,1261,0,0.0,Node_A,Node_B,0.255594,0.007269
Link_Node_A_Node_C,0.034,5246,869,1,0.2637,Node_A,Node_C,0.164373,0.047967
Link_Node_B_Node_D,0.251,2574,112,1,0.9878,Node_B,Node_D,0.0,0.09327
Link_Node_C_Node_D,0.0625,5610,869,1,0.2843,Node_C,Node_D,0.087937,0.137042
Link_Node_A_Node_B,0.0103,6309,1261,0,0.0,Node_A,Node_B,0.310826,0.0
Link_Node_A_Node_C,0.0282,5754,1150,0,0.0,Node_A,Node_C,0.207047,0.03269
Link_Node_B_Node_D,0.0207,5011,1002,0,0.0,Node_B,Node_D,0.206257,0.002541
Link_Node_C_Node_D,0.0253,6025,1205,0,0.0,Node_C,Node_D,0.228567,0.022491
Link_Node_A_Node_B,0.0284,6309,1261,0,0.0,Node_A,Node_B,0.226186,0.036678
Link_Node_A_Node_C,0.0139,5754,1150,0,0.0,Node_A,Node_C,0.266417,0.0
Link_Node_B_Node_D,0.0131,5011,1002,0,0.0,Node_B,Node_D,0.235251,0.0
Link_Node_C_Node_D,0.0224,6025,1205,0,0.0,Node_C,Node_D,0.240695,0.010363
Link_Node_A_Node_B,0.0226,6309,1261,0,0.0,Node_A,Node_B,0.251124,0.01174
Link_Node_A_Node_C,0.0229,5754,1150,0,0.0,Node_A,Node_C,0.227817,0.01192
Link_Node_B_Node_D,0.0262,5011,1002,0,0.0,Node_B,Node_D,0.187029,0.021769
Link_Node_C_Node_D,0.0208,6025,1205,0,0.0,Node_C,Node_D,0.247568,0.003489
Link_Node_A_Node_B,0.0142,6309,1261,0,0.0,Node_A,Node_B,0.290613,0.0
Link_Node_A_Node_C,0.0175,5754,1150,0,0.0,Node_A,Node_C,0.250383,0.0
Link_Node_B_Node_D,0.0208,5011,1002,0,0.0,Node_B,Node_D,0.205896,0.002902
Link_Node_C_Node_D,0.0137,6025,1205,0,0.0,Node_C,Node_D,0.279959,0.0
Link_Node_A_Node_B,0.0101,6309,1261,0,0.0,Node_A,Node_B,0.311905,0.0
Link_Node_A_Node_C,0.0197,5754,1150,0,0.0,Node_A,Node_C,0.240996,0.0
Link_Node_B_Node_D,0.0134,5011,1002,0,0.0,Node_B,Node_D,0.234039,0.0
Link_Node_C_Node_D,0.0127,6025,1205,0,0.0,Node_C,Node_D,0.284819,0.0
Link_Node_A_Node_B,0.0213,6309,1261,0,0.0,Node_A,Node_B,0.256946,0.005918
Link_Node_A_Node_C,0.0292,5754,1150,0,0.0,Node_A,Node_C,0.203259,0.036479
Link_Node_B_Node_D,0.0247,5011,1002,0,0.0,Node_B,Node_D,0.192152,0.016646
Link_Node_C_Node_D,0.0377,5592,977,1,0.2797,Node_C,Node_D,0.164109,0.063996
Link_Node_A_Node_B,0.0249,6309,1261,0,0.0,Node_A,Node_B,0.241042,0.021822
Link_Node_A_Node_C,0.0179,5754,1150,0,0.0,Node_A,Node_C,0.248654,0.0
Link_Node_B_Node_D,0.0215,5011,1002,0,0.0,Node_B,Node_D,0.203381,0.005417
Link_Node_C_Node_D,0.0109,6025,1205,0,0.0,Node_C,Node_D,0.293799,0.0
Link_Node_A_Node_B,0.0136,6309,1261,0,0.0,Node_A,Node_B,0.293629,0.0
Link_Node_A_Node_C,0.0292,5754,1150,0,0.0,Node_A,Node_C,0.203259,0.036479
Link_Node_B_Node_D,0.0215,5011,1002,0,0.0,Node_B,Node_D,0.203381,0.005417
Link_Node_C_Node_D,0.026,6025,1205,0,0.0,Node_C,Node_D,0.225699,0.025359
Link_Node_A_Node_B,0.0248,6309,1261,0,0.0,Node_A,Node_B,0.241475,0.021389
Link_Node_A_Node_C,0.0121,5754,1150,0,0.0,Node_A,Node_C,0.274802,0.0
Link_Node_B_Node_D,0.0204,5011,1002,0,0.0,Node_B,Node_D,0.207343,0.001455
Link_Node_C_Node_D,0.0224,6025,1205,0,0.0,Node_C,Node_D,0.240695,0.010363
Link_Node_A_Node_B,0.0252,6309,1261,0,0.0,Node_A,Node_B,0.239746,0.023118
Link_Node_A_Node_C,0.0129,5754,1150,0,0.0,Node_A,Node_C,0.271042,0.0
Link_Node_B_Node_D,0.013,5011,1002,0,0.0,Node_B,Node_D,0.235656,0.0
Link_Node_C_Node_D,0.0163,6025,1205,0,0.0,Node_C,Node_D,0.267699,0.0
Link_Node_A_Node_B,0.0218,6309,1261,0,0.0,Node_A,Node_B,0.254696,0.008168
Link_Node_A_Node_C,0.0171,5754,1150,0,0.0,Node_A,Node_C,0.252121,0.0
Link_Node_B_Node_D,0.0185,5011,1002,0,0.0,Node_B,Node_D,0.214322,0.0
Link_Node_C_Node_D,0.0282,6025,1205,0,0.0,Node_C,Node_D,0.216824,0.034234
Link_Node_A_Node_B,0.0182,6309,1261,0,0.0,Node_A,Node_B,0.271227,0.0
Link_Node_A_Node_C,0.1919,3287,215,1,0.977,Node_A,Node_C,0.0,0.121605
Link_Node_B_Node_D,0.0161,5011,1002,0,0.0,Node_B,Node_D,0.223407,0.0
Link_Node_C_Node_D,0.0408,5233,969,1,0.2614,Node_C,Node_D,0.14536,0.070001
Link_Node_A_Node_B,0.0177,6309,1261,0,0.0,Node_A,Node_B,0.273587,0.0
Link_Node_A_Node_C,0.0185,5754,1150,0,0.0,Node_A,Node_C,0.24608,0.0
Link_Node_B_Node_D,0.0125,5011,1002,0,0.0,Node_B,Node_D,0.237694,0.0
Link_Node_C_Node_D,0.0243,6025,1205,0,0.0,Node_C,Node_D,0.232703,0.018354
Link_Node_A_Node_B,0.016,6309,1261,0,0.0,Node_A,Node_B,0.281742,0.0
Link_Node_A_Node_C,0.0257,5754,1150,0,0.0,Node_A,Node_C,0.216693,0.023044
Link_Node_B_Node_D,0.0279,5011,1002,0,0.0,Node_B,Node_D,0.181323,0.027475
Link_Node_C_Node_D,0.1743,2943,166,1,0.8099,Node_C,Node_D,0.0,0.107958
Link_Node_A_Node_B,0.0287,6309,1261,0,0.0,Node_A,Node_B,0.224938,0.037926
Link_Node_A_Node_C,0.2646,2929,179,1,0.8088,Node_A,Node_C,0.0,0.107924
Link_Node_B_Node_D,0.0287,5011,1002,0,0.0,Node_B,Node_D,0.178672,0.030125
Link_Node_C_Node_D,0.0675,5539,882,1,0.2916,Node_C,Node_D,0.073812,0.149154
Link_Node_A_Node_B,0.2006,3536,232,1,0.9319,Node_A,Node_B,0.0,0.130842
Link_Node_A_Node_C,0.028,5754,1150,0,0.0,Node_A,Node_C,0.207809,0.031928
Link_Node_B_Node_D,0.0127,5011,1002,0,0.0,Node_B,Node_D,0.236877,0.0
Link_Node_C_Node_D,0.2204,3320,250,1,0.9111,Node_C,Node_D,0.0,0.123966
Link_Node_A_Node_B,0.0105,6309,1261,0,0.0,Node_A,Node_B,0.309751,0.0
Link_Node_A_Node_C,0.0243,5754,1150,0,0.0,Node_A,Node_C,0.222211,0.017527
Link_Node_B_Node_D,0.0123,5011,1002,0,0.0,Node_B,Node_D,0.238514,0.0
Link_Node_C_Node_D,0.0138,6025,1205,0,0.0,Node_C,Node_D,0.279477,0.0
Link_Node_A_Node_B,0.0167,6309,1261,0,0.0,Node_A,Node_B,0.278359,0.0
Link_Node_A_Node_C,0.0156,5754,1150,0,0.0,Node_A,Node_C,0.258732,0.0
Link_Node_B_Node_D,0.019,5011,1002,0,0.0,Node_B,Node_D,0.212468,0.0
Link_Node_C_Node_D,0.0223,6025,1205,0,0.0,Node_C,Node_D,0.241121,0.009937
Link_Node_A_Node_B,0.0239,6309,1261,0,0.0,Node_A,Node_B,0.245393,0.017471
Link_Node_A_Node_C,0.0263,5754,1150,0,0.0,Node_A,Node_C,0.214354,0.025383
Link_Node_B_Node_D,0.0167,5011,1002,0,0.0,Node_B,Node_D,0.221106,0.0
Link_Node_C_Node_D,0.074,5270,932,1,0.1749,Node_C,Node_D,0.055117,0.160244
Link_Node_A_Node_B,0.0116,6309,1261,0,0.0,Node_A,Node_B,0.30392,0.0
Link_Node_A_Node_C,0.0244,5754,1150,0,0.0,Node_A,Node_C,0.221814,0.017924
Link_Node_B_Node_D,0.0156,5011,1002,0,0.0,Node_B,Node_D,0.225341,0.0
Link_Node_C_Node_D,0.014,6025,1205,0,0.0,Node_C,Node_D,0.278517,0.0
Link_Node_A_Node_B,0.0421,5677,1029,1,0.1941,Node_A,Node_B,0.152906,0.079956
Link_Node_A_Node_C,0.026,5754,1150,0,0.0,Node_A,Node_C,0.215522,0.024216
Link_Node_B_Node_D,0.0174,5011,1002,0,0.0,Node_B,Node_D,0.218447,0.0
Link_Node_C_Node_D,0.0119,6025,1205,0,0.0,Node_C,Node_D,0.288772,0.0
Link_Node_A_Node_B,0.0141,6309,1261,0,0.0,Node_A,Node_B,0.291113,0.0
Link_Node_A_Node_C,0.0177,5754,1150,0,0.0,Node_A,Node_C,0.249517,0.0
Link_Node_B_Node_D,0.0224,5011,1002,0,0.0,Node_B,Node_D,0.20018,0.008618
Link_Node_C_Node_D,0.0283,6025,1205,0,0.0,Node_C,Node_D,0.216425,0.034633
Link_Node_A_Node_B,0.0218,6309,1261,0,0.0,Node_A,Node_B,0.254696,0.008168
Link_Node_A_Node_C,0.0163,5754,1150,0,0.0,Node_A,Node_C,0.255628,0.0
Link_Node_B_Node_D,0.0291,5011,1002,0,0.0,Node_B,Node_D,0.177355,0.031443
Link_Node_C_Node_D,0.0185,6025,1205,0,0.0,Node_C,Node_D,0.2577,0.0
Link_Node_A_Node_B,0.0199,6309,1261,0,0.0,Node_A,Node_B,0.263323,0.0
Link_Node_A_Node_C,0.025,5754,1150,0,0.0,Node_A,Node_C,0.219441,0.020296
Link_Node_B_Node_D,0.0271,5011,1002,0,0.0,Node_B,Node_D,0.183995,0.024802
Link_Node_C_Node_D,0.0105,6025,1205,0,0.0,Node_C,Node_D,0.295839,0.0
Link_Node_A_Node_B,0.0208,6309,1261,0,0.0,Node_A,Node_B,0.259211,0.003653
Link_Node_A_Node_C,0.0153,5754,1150,0,0.0,Node_A,Node_C,0.260073,0.0
Link_Node_B_Node_D,0.0187,5011,1002,0,0.0,Node_B,Node_D,0.213579,0.0
Link_Node_C_Node_D,0.0279,6025,1205,0,0.0,Node_C,Node_D,0.218022,0.033036
Link_Node_A_Node_B,0.0155,6309,1261,0,0.0,Node_A,Node_B,0.28418,0.0
Link_Node_A_Node_C,0.0175,5754,1150,0,0.0,Node_A,Node_C,0.250383,0.0
Link_Node_B_Node_D,0.0245,5011,1002,0,0.0,Node_B,Node_D,0.192842,0.015956
Link_Node_C_Node_D,0.025,6025,1205,0,0.0,Node_C,Node_D,0.229803,0.021255
Link_Node_A_Node_B,0.0239,6309,1261,0,0.0,Node_A,Node_B,0.245393,0.017471
Link_Node_A_Node_C,0.0187,5754,1150,0,0.0,Node_A,Node_C,0.245227,0.0
Link_Node_B_Node_D,0.021,5011,1002,0,0.0,Node_B,Node_D,0.205175,0.003623
Link_Node_C_Node_D,0.0148,6025,1205,0,0.0,Node_C,Node_D,0.274709,0.0
Link_Node_A_Node_B,0.0282,6309,1261,0,0.0,Node_A,Node_B,0.22702,0.035844
Link_Node_A_Node_C,0.0173,5754,1150,0,0.0,Node_A,Node_C,0.25125,0.0
Link_Node_B_Node_D,0.0219,5011,1002,0,0.0,Node_B,Node_D,0.201954,0.006844
Link_Node_C_Node_D,0.0151,6025,1205,0,0.0,Node_C,Node_D,0.273293,0.0
Link_Node_A_Node_B,0.0741,5539,914,1,0.2133,Node_A,Node_B,0.057093,0.166983
Link_Node_A_Node_C,0.0264,5754,1150,0,0.0,Node_A,Node_C,0.213966,0.025771
Link_Node_B_Node_D,0.014,5011,1002,0,0.0,Node_B,Node_D,0.231635,0.0
Link_Node_C_Node_D,0.0299,6025,1205,0,0.0,Node_C,Node_D,0.210103,0.040955
Link_Node_A_Node_B,0.0106,6309,1261,0,0.0,Node_A,Node_B,0.309216,0.0
Link_Node_A_Node_C,0.0148,5754,1150,0,0.0,Node_A,Node_C,0.262322,0.0
Link_Node_B_Node_D,0.0166,5011,1002,0,0.0,Node_B,Node_D,0.221488,0.0
Link_Node_C_Node_D,0.0229,6025,1205,0,0.0,Node_C,Node_D,0.238574,0.012483
Link_Node_A_Node_B,0.015,6309,1261,0,0.0,Node_A,Node_B,0.286638,0.0
Link_Node_A_Node_C,0.0124,5754,1150,0,0.0,Node_A,Node_C,0.273385,0.0
Link_Node_B_Node_D,0.0196,5011,1002,0,0.0,Node_B,Node_D,0.21026,0.0
Link_Node_C_Node_D,0.0181,6025,1205,0,0.0,Node_C,Node_D,0.259495,0.0
Link_Node_A_Node_B,0.175,3493,176,1,0.9791,Node_A,Node_B,0.0,0.127404
Link_Node_A_Node_C,0.0122,5754,1150,0,0.0,Node_A,Node_C,0.274329,0.0
Link_Node_B_Node_D,0.0138,5011,1002,0,0.0,Node_B,Node_D,0.232434,0.0
Link_Node_C_Node_D,0.0134,6025,1205,0,0.0,Node_C,Node_D,0.281408,0.0
Link_Node_A_Node_B,0.0247,6309,1261,0,0.0,Node_A,Node_B,0.241908,0.020956
Link_Node_A_Node_C,0.0265,5754,1150,0,0.0,Node_A,Node_C,0.213578,0.026159
Link_Node_B_Node_D,0.0525,4697,741,1,0.2364,Node_B,Node_D,0.097516,0.091316
Link_Node_C_Node_D,0.01,6025,1205,0,0.0,Node_C,Node_D,0.298413,0.0
Link_Node_A_Node_B,0.0281,6309,1261,0,0.0,Node_A,Node_B,0.227438,0.035426
Link_Node_A_Node_C,0.0167,5754,1150,0,0.0,Node_A,Node_C,0.253869,0.0
Link_Node_B_Node_D,0.0228,5011,1002,0,0.0,Node_B,Node_D,0.198768,0.01003
Link_Node_C_Node_D,0.0257,6025,1205,0,0.0,Node_C,Node_D,0.226925,0.024132
Link_Node_A_Node_B,0.2186,3522,264,1,0.8196,Node_A,Node_B,0.0,0.131467
Link_Node_A_Node_C,0.0136,5754,1150,0,0.0,Node_A,Node_C,0.267796,0.0
Link_Node_B_Node_D,0.0514,4568,849,1,0.2862,Node_B,Node_D,0.099835,0.088267
Link_Node_C_Node_D,0.2013,2780,267,1,0.9412,Node_C,Node_D,0.0,0.105805
Link_Node_A_Node_B,0.0271,6309,1261,0,0.0,Node_A,Node_B,0.231639,0.031225
Link_Node_A_Node_C,0.018,5754,1150,0,0.0,Node_A,Node_C,0.248224,0.0
Link_Node_B_Node_D,0.2612,2406,257,1,0.8548,Node_B,Node_D,0.0,0.092471
Link_Node_C_Node_D,0.0241,6025,1205,0,0.0,Node_C,Node_D,0.233536,0.017521
Link_Node_A_Node_B,0.0178,6309,1261,0,0.0,Node_A,Node_B,0.273114,0.0
Link_Node_A_Node_C,0.0156,5754,1150,0,0.0,Node_A,Node_C,0.258732,0.0
Link_Node_B_Node_D,0.0269,5011,1002,0,0.0,Node_B,Node_D,0.184667,0.024131
Link_Node_C_Node_D,0.0189,6025,1205,0,0.0,Node_C,Node_D,0.255916,0.0
Link_Node_A_Node_B,0.016,6309,1261,0,0.0,Node_A,Node_B,0.281742,0.0
Link_Node_A_Node_C,0.0134,5754,1150,0,0.0,Node_A,Node_C,0.268719,0.0
Link_Node_B_Node_D,0.015,5011,1002,0,0.0,Node_B,Node_D,0.227683,0.0
Link_Node_C_Node_D,0.0253,6025,1205,0,0.0,Node_C,Node_D,0.228567,0.022491
Link_Node_A_Node_B,0.0109,6309,1261,0,0.0,Node_A,Node_B,0.307616,0.0
Link_Node_A_Node_C,0.0279,5754,1150,0,0.0,Node_A,Node_C,0.208191,0.031546
Link_Node_B_Node_D,0.2381,2688,286,1,0.8325,Node_B,Node_D,0.0,0.10327
Link_Node_C_Node_D,0.0142,6025,1205,0,0.0,Node_C,Node_D,0.27756,0.0
Link_Node_A_Node_B,0.1676,3503,288,1,0.9656,Node_A,Node_B,0.0,0.13164
Link_Node_A_Node_C,0.0111,5754,1150,0,0.0,Node_A,Node_C,0.279584,0.0
Link_Node_B_Node_D,0.0151,5011,1002,0,0.0,Node_B,Node_D,0.227291,0.0
Link_Node_C_Node_D,0.0189,6025,1205,0,0.0,Node_C,Node_D,0.255916,0.0
Link_Node_A_Node_B,0.0207,6309,1261,0,0.0,Node_A,Node_B,0.259665,0.003199
Link_Node_A_Node_C,0.0188,5754,1150,0,0.0,Node_A,Node_C,0.244802,0.0
Link_Node_B_Node_D,0.0161,5011,1002,0,0.0,Node_B,Node_D,0.223407,0.0
Link_Node_C_Node_D,0.0299,6025,1205,0,0.0,Node_C,Node_D,0.210103,0.040955
Link_Node_A_Node_B,0.0251,6309,1261,0,0.0,Node_A,Node_B,0.240178,0.022686
Link_Node_A_Node_C,0.2771,2584,178,1,0.9054,Node_A,Node_C,0.0,0.095909
Link_Node_B_Node_D,0.0151,5011,1002,0,0.0,Node_B,Node_D,0.227291,0.0
Link_Node_C_Node_D,0.029,6025,1205,0,0.0,Node_C,Node_D,0.213647,0.037411
Link_Node_A_Node_B,0.0243,6309,1261,0,0.0,Node_A,Node_B,0.243646,0.019218
Link_Node_A_Node_C,0.018,5754,1150,0,0.0,Node_A,Node_C,0.248224,0.0
Link_Node_B_Node_D,0.0297,5011,1002,0,0.0,Node_B,Node_D,0.17539,0.033408
Link_Node_C_Node_D,0.0217,6025,1205,0,0.0,Node_C,Node_D,0.243685,0.007372
Link_Node_A_Node_B,0.0365,5632,1045,1,0.1399,Node_A,Node_B,0.170872,0.060983
Link_Node_A_Node_C,0.0757,5425,915,1,0.1702,Node_A,Node_C,0.05212,0.168032
Link_Node_B_Node_D,0.0257,5011,1002,0,0.0,Node_B,Node_D,0.188728,0.02007
Link_Node_C_Node_D,0.0257,6025,1205,0,0.0,Node_C,Node_D,0.226925,0.024132
Link_Node_A_Node_B,0.0451,5888,994,1,0.1344,Node_A,Node_B,0.146984,0.091989
Link_Node_A_Node_C,0.0276,5754,1150,0,0.0,Node_A,Node_C,0.209339,0.030399
Link_Node_B_Node_D,0.0222,5011,1002,0,0.0,Node_B,Node_D,0.200888,0.00791
Link_Node_C_Node_D,0.0289,6025,1205,0,0.0,Node_C,Node_D,0.214042,0.037015
Link_Node_A_Node_B,0.0224,6309,1261,0,0.0,Node_A,Node_B,0.252014,0.01085
Link_Node_A_Node_C,0.0225,5754,1150,0,0.0,Node_A,Node_C,0.229436,0.010301
Link_Node_B_Node_D,0.0261,5011,1002,0,0.0,Node_B,Node_D,0.187368,0.02143
Link_Node_C_Node_D,0.0163,6025,1205,0,0.0,Node_C,Node_D,0.267699,0.0
Link_Node_A_Node_B,0.0193,6309,1261,0,0.0,Node_A,Node_B,0.266092,0.0
Link_Node_A_Node_C,0.0669,4983,939,1,0.1561,Node_A,Node_C,0.069532,0.136106
Link_Node_B_Node_D,0.0181,5011,1002,0,0.0,Node_B,Node_D,0.215815,0.0
Link_Node_C_Node_D,0.0436,5186,1023,1,0.1082,Node_C,Node_D,0.137066,0.078538
Link_Node_A_Node_B,0.0155,6309,1261,0,0.0,Node_A,Node_B,0.28418,0.0
Link_Node_A_Node_C,0.0151,5754,1150,0,0.0,Node_A,Node_C,0.26097,0.0
Link_Node_B_Node_D,0.0149,5011,1002,0,0.0,Node_B,Node_D,0.228075,0.0
Link_Node_C_Node_D,0.0173,6025,1205,0,0.0,Node_C,Node_D,0.263114,0.0
Link_Node_A_Node_B,0.0157,6309,1261,0,0.0,Node_A,Node_B,0.283203,0.0
Link_Node_A_Node_C,0.0219,5754,1150,0,0.0,Node_A,Node_C,0.231879,0.007858
Link_Node_B_Node_D,0.014,5011,1002,0,0.0,Node_B,Node_D,0.231635,0.0
Link_Node_C_Node_D,0.0252,6025,1205,0,0.0,Node_C,Node_D,0.228978,0.022079
Link_Node_A_Node_B,0.0211,6309,1261,0,0.0,Node_A,Node_B,0.25785,0.005014
Link_Node_A_Node_C,0.0165,5754,1150,0,0.0,Node_A,Node_C,0.254747,0.0
Link_Node_B_Node_D,0.023,5011,1002,0,0.0,Node_B,Node_D,0.198065,0.010733
Link_Node_C_Node_D,0.0233,6025,1205,0,0.0,Node_C,Node_D,0.236887,0.01417
Link_Node_A_Node_B,0.0206,6309,1261,0,0.0,Node_A,Node_B,0.26012,0.002743
Link_Node_A_Node_C,0.0103,5754,1150,0,0.0,Node_A,Node_C,0.28348,0.0
Link_Node_B_Node_D,0.02,5011,1002,0,0.0,Node_B,Node_D,0.208798,0.0
Link_Node_C_Node_D,0.0267,6025,1205,0,0.0,Node_C,Node_D,0.222852,0.028205
Link_Node_A_Node_B,0.0184,6309,1261,0,0.0,Node_A,Node_B,0.270288,0.0
Link_Node_A_Node_C,0.0106,5754,1150,0,0.0,Node_A,Node_C,0.282011,0.0
Link_Node_B_Node_D,0.0143,5011,1002,0,0.0,Node_B,Node_D,0.230443,0.0
Link_Node_C_Node_D,0.0264,6025,1205,0,0.0,Node_C,Node_D,0.224069,0.026988
Link_Node_A_Node_B,0.0129,6309,1261,0,0.0,Node_A,Node_B,0.297188,0.0
Link_Node_A_Node_C,0.0176,5754,1150,0,0.0,Node_A,Node_C,0.24995,0.0
Link_Node_B_Node_D,0.0101,5011,1002,0,0.0,Node_B,Node_D,0.247753,0.0
Link_Node_C_Node_D,0.0264,6025,1205,0,0.0,Node_C,Node_D,0.224069,0.026988
Link_Node_A_Node_B,0.0279,6309,1261,0,0.0,Node_A,Node_B,0.228275,0.034589
Link_Node_A_Node_C,0.2056,2831,323,1,0.883,Node_A,Node_C,0.0,0.109521
Link_Node_B_Node_D,0.0234,5011,1002,0,0.0,Node_B,Node_D,0.196663,0.012135
Link_Node_C_Node_D,0.0257,6025,1205,0,0.0,Node_C,Node_D,0.226925,0.024132
Link_Node_A_Node_B,0.0214,6309,1261,0,0.0,Node_A,Node_B,0.256495,0.006369
Link_Node_A_Node_C,0.0154,5754,1150,0,0.0,Node_A,Node_C,0.259625,0.0
Link_Node_B_Node_D,0.012,5011,1002,0,0.0,Node_B,Node_D,0.23975,0.0
Link_Node_C_Node_D,0.0294,6025,1205,0,0.0,Node_C,Node_D,0.212068,0.03899
Link_Node_A_Node_B,0.0274,6309,1261,0,0.0,Node_A,Node_B,0.230374,0.03249
Link_Node_A_Node_C,0.024,5754,1150,0,0.0,Node_A,Node_C,0.223404,0.016333
Link_Node_B_Node_D,0.2254,2340,144,1,0.9675,Node_B,Node_D,0.0,0.086255
Link_Node_C_Node_D,0.0479,5593,910,1,0.2454,Node_C,Node_D,0.130319,0.095494
Link_Node_A_Node_B,0.0115,6309,1261,0,0.0,Node_A,Node_B,0.304445,0.0
Link_Node_A_Node_C,0.0267,5754,1150,0,0.0,Node_A,Node_C,0.212804,0.026934
Link_Node_B_Node_D,0.0105,5011,1002,0,0.0,Node_B,Node_D,0.246042,0.0
Link_Node_C_Node_D,0.0153,6025,1205,0,0.0,Node_C,Node_D,0.272353,0.0
Link_Node_A_Node_B,0.0403,5937,1030,1,0.1015,Node_A,Node_B,0.165007,0.076918
Link_Node_A_Node_C,0.024,5754,1150,0,0.0,Node_A,Node_C,0.223404,0.016333
Link_Node_B_Node_D,0.0272,5011,1002,0,0.0,Node_B,Node_D,0.18366,0.025138
Link_Node_C_Node_D,0.025,6025,1205,0,0.0,Node_C,Node_D,0.229803,0.021255
Link_Node_A_Node_B,0.0131,6309,1261,0,0.0,Node_A,Node_B,0.296167,0.0
Link_Node_A_Node_C,0.0679,4942,853,1,0.2495,Node_A,Node_C,0.065669,0.135559
Link_Node_B_Node_D,0.0173,5011,1002,0,0.0,Node_B,Node_D,0.218825,0.0
Link_Node_C_Node_D,0.014,6025,1205,0,0.0,Node_C,Node_D,0.278517,0.0
Link_Node_A_Node_B,0.0286,6309,1261,0,0.0,Node_A,Node_B,0.225353,0.037511
Link_Node_A_Node_C,0.0242,5754,1150,0,0.0,Node_A,Node_C,0.222608,0.017129
Link_Node_B_Node_D,0.0228,5011,1002,0,0.0,Node_B,Node_D,0.198768,0.01003
Link_Node_C_Node_D,0.0178,6025,1205,0,0.0,Node_C,Node_D,0.260847,0.0
Link_Node_A_Node_B,0.2522,2929,177,1,0.9151,Node_A,Node_B,0.0,0.107854
Link_Node_A_Node_C,0.0235,5754,1150,0,0.0,Node_A,Node_C,0.225403,0.014334
Link_Node_B_Node_D,0.0126,5011,1002,0,0.0,Node_B,Node_D,0.237285,0.0
Link_Node_C_Node_D,0.0609,5538,921,1,0.1853,Node_C,Node_D,0.092049,0.132236
Link_Node_A_Node_B,0.0495,5677,982,1,0.1889,Node_A,Node_B,0.128512,0.102718
Link_Node_A_Node_C,0.0625,5108,854,1,0.1741,Node_A,Node_C,0.08092,0.126107
Link_Node_B_Node_D,0.0102,5011,1002,0,0.0,Node_B,Node_D,0.247323,0.0
Link_Node_C_Node_D,0.0165,6025,1205,0,0.0,Node_C,Node_D,0.266776,0.0
Link_Node_A_Node_B,0.0209,6309,1261,0,0.0,Node_A,Node_B,0.258757,0.004107
Link_Node_A_Node_C,0.014,5754,1150,0,0.0,Node_A,Node_C,0.265959,0.0
Link_Node_B_Node_D,0.0221,5011,1002,0,0.0,Node_B,Node_D,0.201243,0.007555
Link_Node_C_Node_D,0.0111,6025,1205,0,0.0,Node_C,Node_D,0.292786,0.0
Link_Node_A_Node_B,0.0119,6309,1261,0,0.0,Node_A,Node_B,0.302352,0.0
Link_Node_A_Node_C,0.0235,5754,1150,0,0.0,Node_A,Node_C,0.225403,0.014334
Link_Node_B_Node_D,0.0128,5011,1002,0,0.0,Node_B,Node_D,0.236469,0.0
Link_Node_C_Node_D,0.0167,6025,1205,0,0.0,Node_C,Node_D,0.265857,0.0
Link_Node_A_Node_B,0.0266,6309,1261,0,0.0,Node_A,Node_B,0.233756,0.029107
Link_Node_A_Node_C,0.0273,5754,1150,0,0.0,Node_A,Node_C,0.21049,0.029247
Link_Node_B_Node_D,0.0293,5011,1002,0,0.0,Node_B,Node_D,0.176699,0.032099
Link_Node_C_Node_D,0.025,6025,1205,0,0.0,Node_C,Node_D,0.229803,0.021255
Link_Node_A_Node_B,0.0273,6309,1261,0,0.0,Node_A,Node_B,0.230795,0.032069
Link_Node_A_Node_C,0.0113,5754,1150,0,0.0,Node_A,Node_C,0.27862,0.0
Link_Node_B_Node_D,0.0118,5011,1002,0,0.0,Node_B,Node_D,0.240578,0.0
Link_Node_C_Node_D,0.0137,6025,1205,0,0.0,Node_C,Node_D,0.279959,0.0
Link_Node_A_Node_B,0.0257,6309,1261,0,0.0,Node_A,Node_B,0.237597,0.025267
Link_Node_A_Node_C,0.0112,5754,1150,0,0.0,Node_A,Node_C,0.279102,0.0
Link_Node_B_Node_D,0.0298,5011,1002,0,0.0,Node_B,Node_D,0.175063,0.033735
Link_Node_C_Node_D,0.0134,6025,1205,0,0.0,Node_C,Node_D,0.281408,0.0
Link_Node_A_Node_B,0.0112,6309,1261,0,0.0,Node_A,Node_B,0.306025,0.0
Link_Node_A_Node_C,0.0128,5754,1150,0,0.0,Node_A,Node_C,0.271509,0.0
Link_Node_B_Node_D,0.0123,5011,1002,0,0.0,Node_B,Node_D,0.238514,0.0
Link_Node_C_Node_D,0.0155,6025,1205,0,0.0,Node_C,Node_D,0.271417,0.0
